0,1,2,3
0.1936519074156383,0.9901327384266068,0.32506568533859315,0.00965317906087293
0.25249814912885105,0.9863082768035886,0.15145732491513236,0.004626050705869855
0.0653708752636184,0.9873698549182373,0.09854018648149543,0.0051552091690366675
0.03269308168137197,0.7341825528392802,0.19863781173590978,0.022406210850712482
0.009853970385196198,0.20514486335176174,0.1607266833439313,0.12881397696800434
0.0269672635482614,0.14208902581624783,0.0878330974142491,0.051927943099048635
0.37142145274386856,0.10213738354869872,0.015933733788090154,0.008284269855278359
0.21966890609595063,0.025578180974543008,0.2520766463052531,0.003173243909429857
0.08301915531175641,0.012222426566582678,0.5990776280351845,0.0023377369188874453
0.13707252473454923,0.005042115579874218,0.6539669231843968,0.010009938135620178
0.21584876230122763,0.0021336887358629486,0.4559846196423634,0.2975359552371457
0.25908017190554244,0.25249008965646264,0.7679464395598958,0.7468080141869059
0.5336733429260037,0.659539681970176,0.893787055894903,0.8837651498217629
0.9349857194526752,0.8798703754646874,0.9429914768692522,0.9192449194032596
0.9651199193567461,0.8699409748711687,0.9612723051151637,0.7819933003675783
0.9042737383715282,0.8443926745624064,0.9583398278378559,0.9412140373809701
0.9211019745431736,0.917658765550666,0.9506043227443488,0.8627405071187579
0.9176246571169275,0.9636978255725679,0.9773510124323733,0.8834686189166749
0.9189507035941794,0.8492203540082138,0.9750423868724437,0.8136608264137564
0.7733155176824368,0.551226172333812,0.9227626981609025,0.7513902837558852
0.8796863901856976,0.42242227322613923,0.7049999050495382,0.47825362889303846
0.6574224508418338,0.3240541450919406,0.7060062049621714,0.2419604904149002
0.6081575307795513,0.15340062178153357,0.7181105261702836,0.12130195691528223
0.23244672023120205,0.07411415168124497,0.5586522949828207,0.07256796908515684
0.2471581108667576,0.16853242779680355,0.47714737294521004,0.1761373605888441
0.2658361434327192,0.17824812391904987,0.507425912966129,0.199113641927048
0.2044172669538702,0.17589209464225897,0.4750126417653998,0.14075424050565988
0.19175007117352916,0.3625465510838435,0.44733825207172984,0.4972728310583608
0.3784350117853576,0.49212525635916715,0.4865465291690168,0.5940576642681062
0.45302808224022306,0.5025728706440381,0.26970743330868896,0.5218136332034506
0.4955364141005875,0.5646824181481475,0.28318230163398594,0.5710306545030919
0.5416425359497562,0.4274110560289419,0.2320124630843335,0.5058823360965129
0.8725356571558699,0.24860886556767547,0.11608246789502069,0.3681437344311782
0.7009584079327698,0.27906074427076333,0.3245205773194151,0.30873624109132336
0.7392226769842747,0.17570625708633614,0.4520847619309774,0.4690171325151268
0.5869268764265926,0.1045109928163378,0.4499196229310291,0.3885221070561523
0.4259737052849196,0.044635274737715225,0.26274412428518734,0.5099844213384759
0.48990809815388064,0.04555808401127215,0.23340039609777008,0.46125353194896457
0.4143280991505597,0.009023784742760776,0.06281949990410374,0.22592481228915795
0.36627803349751187,0.002226300163431727,0.19270565438956422,0.19318704409655313
0.14792257287233496,0.002107636454989348,0.25313650303881885,0.15305117725920103
0.25498539055953096,0.0028976864916192002,0.03558405059516534,0.036711595010266496
0.22728931611877834,0.0018848508422770194,0.09104415981425718,0.019980674235758278
0.2935638059804573,0.0040272407698872525,0.03148715380589412,0.008776227399852399
0.6842347875221024,0.0024659764860923694,0.07081973567207961,0.004652312855302154
0.5462819640278833,0.0013065659960994624,0.13151669911813735,0.012826780264042548
0.3686223304694378,0.010539624800424141,0.09911013239310523,0.06539593024022256
0.4038776330284192,0.021126550377079,0.06346741747622037,0.0515090348375461
0.6172456250948393,0.01269183241274352,0.28075813902417773,0.06816832754041363
0.7518429380282841,0.07548747239873277,0.17175153181172953,0.03146555385901484
0.7749315369242944,0.023010211927054547,0.18517755466168706,0.05530478036226
0.8825726724889276,0.004820211063166102,0.39263738406654647,0.3241860454447951
0.800380067992534,0.003955222146921511,0.45039179249583267,0.43822502892464965
0.6602559947048281,0.010086816808011045,0.4419879588164512,0.23747660222708578
0.5858876920253769,0.0056794082953198766,0.41397301793281355,0.1411089619551914
0.48348616938710864,0.019257585798361787,0.2036414515866002,0.09924609364762493
0.22928102334613232,0.024704140370225225,0.10863188512537225,0.11245532128180263
0.29291116343775264,0.06161629144440728,0.1105183493734298,0.05350256857361391
0.19296605081800278,0.12354896477624355,0.05294928207088717,0.04209145866245634
0.2031387758875305,0.1577347755908282,0.04861025694368837,0.18816566035725296
0.1269498509548212,0.08713361609232895,0.02780945635731613,0.14440106229335292
0.2181405820061768,0.08293649453848506,0.06252053437102062,0.1989166521541832
0.14162278991937804,0.10183017589390198,0.20704139318527504,0.27174180685351834
0.13505278567983836,0.2938902057770744,0.44102534923101605,0.37051960029605713
0.45542008492623026,0.29848241788534213,0.6598794078733206,0.4170828927526534
0.7700147021543837,0.45936518073270705,0.7892353386990462,0.6338104487077387
0.8510493438601865,0.7266325319379772,0.7905134793370217,0.6606279409298679
0.6573099851888867,0.763828861746212,0.8132182240099375,0.6018929209951199
0.5418122021809455,0.6077097808263806,0.6896412951311658,0.3868608023031791
0.724095368533999,0.8174241276971206,0.6289109467909801,0.5270562755761459
0.783645854606419,0.8060896580850361,0.7288146141359835,0.5985344259665633
0.8766984091671225,0.9042921739575789,0.876911370803884,0.8166794011632699
0.8454820358160491,0.940027324518683,0.930632653372937,0.7613127162029805
0.7733551576699106,0.8205058562975303,0.8587282306222126,0.6750154283547377
0.6992665515618963,0.8285691448087888,0.9192965250902019,0.6499788230416597
0.7946423689296899,0.8257387028665434,0.9333263615405442,0.7028563348885152
0.7906396528141404,0.7881029049436713,0.790625926932417,0.6720170801333678
0.7250989418098961,0.9783416816731355,0.7294346469144939,0.7697695439688446
0.7900236482629068,0.9797207443077365,0.7152343898718934,0.7168664774693911
0.9477489219561,0.9724866283954255,0.907611457485352,0.8915652619597587
0.9774355193363738,0.9880333856781282,0.9476239066770593,0.9219151782785775
0.9073792229848675,0.9854573956694623,0.860293396613153,0.8205909946364537
0.9281587778801,0.9568525782027282,0.9609413281017463,0.5930234067771932
0.9796851288330359,0.9034379946659985,0.998577796729542,0.590893956795516
0.9824692865538756,0.8653249474175471,0.9976715363266564,0.6507710731607842
0.9547458327436904,0.8734786043767379,0.8655706788148291,0.48808900866064864
0.985307164341314,0.8714113510883147,0.8017922623997739,0.6311930522679023
0.9716546954186566,0.9593111633584507,0.9502818593231024,0.687398609972257
0.9774106722636875,0.9886000342583082,0.9720096038376471,0.7255882435209593
0.7326032316683895,0.7216678094944199,0.7169006113081506,0.48927275938888953
0.8620596919453184,0.8405333626578284,0.7924592343375605,0.7228671789328428
0.8101251533074776,0.9345907094212517,0.927722751701025,0.6653133823035378
0.7880859983350257,0.9507223706554035,0.9177930092580322,0.4385906302469079
0.6608406539652174,0.9749711141255588,0.7927106442160132,0.311784339886962
0.6415330858789852,0.9904989506398383,0.610701043919678,0.3372345913570885
0.7232095576112528,0.9912644720788705,0.769882355489067,0.5079130356290003
0.8273928396975111,0.9911966369704093,0.8781158350442125,0.5430259125376087
0.8548294026872535,0.996550946172832,0.8162891320419657,0.49995653068868884
0.5533291509218637,0.7478676369054977,0.8664562461360511,0.4325913877736881
0.37217469762534877,0.6191717699189857,0.6423390814343557,0.3424373166983723
0.33919655957960504,0.5440146214489339,0.5391914748459173,0.24472205621242837
0.26074553865947303,0.5250654887806533,0.4793173439010514,0.2312974360700777
0.1690723734973576,0.5090689336948814,0.49794949727050997,0.25196294567516886
0.17585075879907053,0.5011942471985966,0.47921272715646657,0.23926170884092957
0.13824798239212271,0.42114129727335936,0.45780614467216946,0.125017120562247
0.1036743060298096,0.5164214638252111,0.3193920666787716,0.17399882854040943
0.2157367916068359,0.5068552534217663,0.38884295695848836,0.38120652622605156
0.3687578973840316,0.6129550549806662,0.3750262862968513,0.4585925472111059
0.21033202795300765,0.4983762612017529,0.3163603755117266,0.30499341118912615
0.10652237434800427,0.4057642683725783,0.3081730838675256,0.41521500741417006
0.12037067385777,0.2869150727546637,0.32623558035141653,0.35203130407123184
0.17630135539939512,0.3499914569533425,0.31719375496036967,0.3089867479035309
0.5126626815583277,0.4439733254529914,0.3663099337158323,0.27456197456660975
0.21342090164911076,0.27594161230492337,0.3003294631899572,0.20371992047298765
0.13024117093564114,0.1591868061613294,0.30670673998475645,0.10416823619263438
0.10779240569111093,0.24748519005656977,0.19448966571698467,0.09119309190296193
0.13354223311394592,0.26121885227114316,0.1340909955645606,0.08387759587227611
0.05983430182493321,0.12008865108802319,0.1528545840268541,0.09076635933393473
0.05703867367656967,0.1531305319564712,0.20747134692407188,0.12000317309448438
0.12087810234806229,0.21627990333874392,0.27310430870089153,0.15502430947807644
0.15821474450742923,0.15390500195058843,0.2660737184794041,0.18672611984927423
0.43051829761446736,0.13440010994971663,0.21961106281535936,0.10701388863286643
0.46173474352117255,0.08741180104374524,0.5286327918257913,0.1181005452070184
0.5432560199785903,0.3634162270016551,0.5711926102676026,0.30668427463604087
0.46958866602512217,0.6257671929308279,0.6213663131407454,0.45209975187207624
0.45140698843897953,0.7309218672797013,0.6808852645739576,0.6716835155966832
0.44842373600411367,0.5333709064158487,0.8250266005465839,0.7918616733815128
0.36843552335293134,0.2699431462581629,0.5670422237492345,0.6475169781224737
0.2657849677408956,0.25321431844334324,0.46543032562532344,0.40508954351065424
0.29980048996210124,0.2663829125887452,0.4886673660854055,0.33677480908493584
0.3237494536270705,0.08994268245025983,0.3709918884431356,0.2590674602091636
0.3710600529125096,0.0798433750132983,0.3723585729450454,0.2921400596774465
0.3225492996666248,0.10544685000312565,0.35161393861797335,0.21422186773901242
0.22625358134365814,0.12728984717749148,0.3520599509901135,0.08392167615632223
0.1394824689642179,0.08517230032322509,0.38439655122270433,0.033458819646437765
0.13975851038923404,0.06885581009878561,0.2817992176013548,0.043797639556907075
0.15439268054297872,0.11376421903895184,0.18360320600271884,0.050346282664322284
0.2790644246972258,0.20984643424571392,0.3637352076969027,0.15904334461594066
0.3035559785700331,0.40498377589500545,0.41165689570172376,0.16112978619912505
0.6246399558707322,0.5855314419304634,0.692892376877583,0.13341883530630294
0.458720886228453,0.4211145730659722,0.5407536922609063,0.07793875950649565
0.45331273033947206,0.7260246075015837,0.43951232391975636,0.11460724115923016
0.4356651888495065,0.547239403104351,0.4651659642929914,0.16370219387522233
0.2604373219747202,0.391334728954412,0.38083797624976545,0.2304409257261601
0.18894090486700343,0.26243199841420284,0.35883696436543444,0.12373226289675299
0.16833664610211796,0.2427758100721164,0.30262822841181414,0.07394390204326096
0.25801524916761964,0.22025587541739633,0.34784525272584005,0.10784850038863569
0.21045526899035566,0.13009887849231017,0.3234320177335832,0.15272219016417443
0.38241700523229105,0.052452381041694585,0.1922499602290743,0.08144832611758368
0.6501585009849218,0.1896541569609274,0.34575631089613174,0.13438922710483242
0.7251423583481851,0.31739498545959116,0.3850825223521251,0.28604661412937726
0.8997455993500643,0.3624325235868151,0.38691413085971343,0.17790497943641975
0.8756419636669347,0.5431695334017334,0.6281216282838971,0.3744829077209771
0.893791348889001,0.6216309666361518,0.5885609433295239,0.36405937359820034
0.7551153180815484,0.775016026847841,0.6258462110914977,0.44114172434092663
0.5592959996220818,0.715475511042712,0.6968292044301486,0.5556817511057162
0.8618385825409179,0.8566227846921767,0.6528793058520841,0.6112286646397042
0.9324687233066123,0.846633891240423,0.573594731085661,0.7246340081707485
0.7179487656581804,0.5046263381862954,0.43898028669991185,0.515511805503489
0.6716265612975203,0.27960372589075544,0.33130531592890916,0.3426410536365476
0.55935153455346,0.2586039964807142,0.26936594786347834,0.31734479235438645
0.4652227259707008,0.3255686982627253,0.2105175470839662,0.2540656743706392
0.48245165510123217,0.25028553784813073,0.1861749760182348,0.217726997083717
0.46421857839548086,0.21578999567311674,0.185394981274507,0.13325522345043073
0.40502082570501297,0.280047879337182,0.2230011299587482,0.18034324621125603
0.22868567759286967,0.36006004556145516,0.4264271450659017,0.10996352675427779
0.39889789016254096,0.4613411096421063,0.5294031320826451,0.4080697483440723
0.6001649195382547,0.7743713475787943,0.592077315751854,0.5413712286046175
0.7229655849724308,0.8838878075924734,0.6713997269889256,0.6292766310519761
0.8385482540878926,0.6380448063115556,0.718909133153953,0.6594647069889346
0.700512324693531,0.6423523499424348,0.7967576827715337,0.6667747742602357
0.7252337997655873,0.7856386828553105,0.7941436670390851,0.6829086528155539
0.7154278138618759,0.5624030902365075,0.7900754470309744,0.4613091777366477
0.7757691095794874,0.49173640772860305,0.5980898850268846,0.3660983081712811
0.900712232353564,0.4582515757781981,0.6029571273820937,0.3399612261611728
0.9291100473182119,0.5972380083887912,0.6202961395471805,0.3438503524444613
0.8370631485545008,0.7209719618113604,0.6486770219231358,0.40727621269032577
0.9059764405882027,0.5460021992524557,0.7610081506779203,0.39855629061604797
0.8499576143167826,0.33109314562259584,0.7769173454691819,0.4234718144556008
0.8999276384080865,0.44508825993754064,0.8261184026876125,0.44156290049791524
0.6088676677101255,0.32489171473585876,0.6155711119233811,0.3035656923276297
0.5072042856327084,0.4146571978237209,0.4907878825633212,0.2711613427654164
0.37561003472085586,0.3576610987172385,0.4508922739800008,0.3878538019765902
0.2797094155996361,0.21479417763719855,0.3090452641895851,0.26104331432781297
0.3303321806596464,0.14433753077128691,0.25095777087690974,0.17767178253120036
0.3434910591447686,0.21332510758867307,0.2997754481203686,0.20133067627385431
0.36230400105522464,0.24239040241946463,0.33789542826554186,0.21134478869654294
0.25766172213790384,0.22702785048809682,0.30651875794958444,0.18190526227373927
0.23375452938845398,0.2291122629049533,0.2981807042988375,0.14186110557534692
0.2141236263520307,0.3626894114718947,0.24969995326260924,0.12884381588330474
0.13859389958754254,0.36662133655417095,0.19655041391936817,0.13043317042787317
0.2757331133871776,0.29592580936677393,0.15964570653848142,0.1401002435312232
0.3817531885403382,0.2180505429438072,0.1839504951320604,0.24734998494106986
0.23919332391723802,0.2685758821336064,0.2598953820865937,0.2576446715751699
0.18275015422782187,0.21994793903964388,0.21356807840014647,0.22348890341445543
0.28628143820407914,0.23393416686244844,0.20638878410076028,0.18483270491296522
0.3710480087500067,0.32988982562391567,0.2361788285948374,0.21292505060973255
0.6007897197740062,0.32948639665481805,0.15897351912846025,0.20885877526257618
0.6740144737551715,0.23500587687114904,0.155951626488117,0.1973601263303158
0.6037788237244411,0.22162596282747982,0.19043472205369216,0.2552783936877821
0.8031193409506916,0.6203798025467457,0.4896847690595301,0.5422358643531593
0.7674351978754781,0.7255326273145803,0.5793369922713391,0.6483484575773014
0.865093291783872,0.8237404436353185,0.6484127769603226,0.7357787396072122
0.8321145950236826,0.9121547385120633,0.7238993130929314,0.7807420509329657
0.8750072078215761,0.6202857144410676,0.43921170647266955,0.5507232949266271
0.8451254906939356,0.5127127215464797,0.5885894567225012,0.568940676464769
0.7748681892873388,0.4361555205958436,0.6550113214927341,0.6556161857194748
0.805108492843001,0.5834125856521439,0.7085110066512115,0.6435000308653991
0.7048460707313726,0.5615958754437262,0.767277629357825,0.6407581018471874
0.6391089200230076,0.5574364788815406,0.727039880315078,0.5749444802905406
0.7645471815252121,0.5934095491810539,0.7795007862125931,0.5484131945666717
0.7423585581710124,0.5502193112379992,0.7674764123257349,0.5805655977697791
0.7577802729877514,0.5909799629890189,0.7928525648066967,0.5697454609629853
0.6832439002264783,0.6296103485764144,0.7892246617051495,0.4342855083367218
0.6931271305293296,0.5711338591533879,0.8154362150354707,0.42282976154988816
0.5219301639564701,0.5188387965561825,0.894273117302123,0.3896958903655191
0.6866677859063035,0.4781266295061865,0.8459060064891364,0.4008659301941635
0.7711323035506642,0.43793805974006333,0.9056500404485033,0.3849513205219136
0.7243754930354749,0.4519571530931719,0.8995090964250032,0.37135444679103535
0.5422272873953344,0.44705985396793474,0.6550344019301403,0.234466663164001
0.4409225124795305,0.43003130886035273,0.5520388106795477,0.2786276867281966
0.4092373056097679,0.40595933393202654,0.4980324993504583,0.3190614017621275
0.2994950106466164,0.3557005858706835,0.43765562454693047,0.34024062686336215
0.3159048697597622,0.3303073097366287,0.4166287075569584,0.3994417467110741
0.297039078467445,0.4282705312000425,0.4410784687877143,0.38239279612094723
0.4949850549285478,0.3879387190825417,0.42565795304862664,0.3585156680672601
0.7282753595996552,0.6069003871441249,0.48855629426357583,0.556374948311571
0.6716295903866143,0.6667451405691113,0.5144251609908953,0.6702212427106408
0.571979241732792,0.8309647552569599,0.5385657011802969,0.7204710532961378
0.726938102607019,0.8792667187578815,0.7310780619364701,0.7751674721247669
0.7269552089273926,0.8412583403011016,0.7551034121427572,0.7758226070959856
0.5974514027515075,0.8661384911412825,0.7317274524990739,0.7906318206934191
0.588088667539844,0.9273015389364186,0.743247001451969,0.7695126260734689
0.45178328939173173,0.6458811220615897,0.5172727674702033,0.789634268524248
0.4430320673168698,0.44014347153537886,0.3904948408137575,0.7859695961209543
0.6003240350353753,0.5519089621817109,0.5673563265740451,0.8347311263916517
0.6909296436499648,0.768657384359066,0.64953139544082,0.829852331544513
0.7619197777370927,0.8082285495214525,0.7437138381133345,0.8794773964952286
0.6652744214245029,0.6796940624890799,0.7659973661610153,0.8746197957443118
0.42539218952823216,0.43587280625808106,0.6302035513710631,0.7687598174414386
0.4092224695147376,0.5721797140890587,0.5829162982053664,0.7382880710341276
0.50549275600495,0.46464505805257084,0.5118940413091663,0.6987570246543287
0.5593917407709941,0.4503076529121789,0.6866920281150413,0.7927573794117015
0.6243397185551329,0.4683771646793277,0.7648095468095429,0.7141720389987777
0.7859384996331438,0.6117445289417958,0.7683137561035979,0.6121546672030302
0.6903644796460647,0.5704452220626506,0.5434283460303965,0.6000846693513628
0.6320967100671192,0.5262770755126726,0.4303437924180316,0.5907824549992738
0.5570032305625571,0.5319195267008873,0.35621964063323286,0.4186041004915898
0.5548505374047258,0.5942782138205904,0.4130783916638777,0.3481255962693544
0.4181895191212923,0.4637948344526218,0.33351866573900957,0.3685133040703813
0.3239567654676506,0.31640246505741204,0.26994640579611745,0.4197479742592473
0.35280433640062814,0.26599830672526903,0.29288124004426963,0.4011607028709022
0.28674507909185365,0.2950821077164553,0.2590130196944864,0.3324840723700504
0.2563741974475347,0.2614312012354149,0.21404611890883485,0.22316662319388236
0.2016219661829306,0.21813240390225036,0.164238700553275,0.17165847313065635
0.15970716409432628,0.18808309091729358,0.12936984542411556,0.21063121895912584
0.14521134468984676,0.22516382803466217,0.12276900061541857,0.3563664815480384
0.19248758830026563,0.17775994685120738,0.08838562739886457,0.32119683845392943
0.16531950373084647,0.117460645466829,0.11255749440095164,0.31978362564087154
0.42997313114044466,0.4065799264006702,0.3263013750813626,0.5916108458983809
0.6183791096788455,0.5227347093524188,0.30143079016235075,0.7319296613903213
0.6988477786004905,0.498148737381258,0.3750418721621211,0.8181354140570665
0.7326103437910252,0.6148849394453473,0.39198180122792614,0.8646266082077705
0.5380950806718412,0.499885654690982,0.37158472289791533,0.6872876399360262
0.6621349114757793,0.6351228129774795,0.37305239859621264,0.6458070230040793
0.6278375955299945,0.5656810879222962,0.40278555719774245,0.6892894269267957
0.6350131395392294,0.5353059541864834,0.43060800404779415,0.6446524222564711
0.4460074173185281,0.4261741801955468,0.26518756177642366,0.6127207067002096
0.5622676602944068,0.5120328568853407,0.2189591298197447,0.5365156093136794
0.5329185559595149,0.4852050880737587,0.17724776733395808,0.5122017329944308
0.3721770626973673,0.43829507956196995,0.16045263481058225,0.523349794925184
0.45912830139512606,0.43755203609484183,0.22598388934753266,0.48052874758670294
0.2914335474947406,0.404547400135867,0.174181038520126,0.48169415115290176
0.2920064062402623,0.4243922942332718,0.1524649868375607,0.5293303593238099
0.3483063796887356,0.36710508630243477,0.1336887444203203,0.4342548321286778
0.33610658994077225,0.5593085665447304,0.14384009240993,0.5467981751313045
0.24067149772928587,0.5620911270731602,0.1792696372256926,0.718105593236786
0.5480498858994766,0.6449694199406835,0.4312599036222502,0.7206699110588786
0.6112014444868814,0.6987951838911368,0.5731707699857729,0.7538983287800655
0.6602304689067199,0.7707098678371483,0.6690623851305145,0.8147831703884693
0.7739066830613686,0.879399744157867,0.6679285915699228,0.7298605164323246
0.7829940201377431,0.8050796946371773,0.62987983995318,0.7141161524375512
0.7792549193098455,0.8365923211756014,0.7110252272367259,0.7423114153037692
0.8142314818231631,0.8458219312136166,0.7193365778295845,0.8460023818156981
0.822647566537514,0.8848550099498869,0.7069007179313246,0.8239284504473399
0.7895688056889638,0.6080780327230778,0.49258520551032037,0.555590904634184
0.5803973378096715,0.48900664428385254,0.3071296396453135,0.4372300294988194
0.4283002014037914,0.3969579672817378,0.23115691389046572,0.4819354883415467
0.38223564538885035,0.34355316171600103,0.17194642025242346,0.31602763625985947
0.34494821160934264,0.2850917053074774,0.16817780094427254,0.2455457177591257
0.261519937835218,0.23714799901829553,0.14054564532732788,0.20152034343831432
0.27474929540130516,0.2479955959873511,0.16292824527624616,0.19495075964401648
0.22626145755585264,0.197649133487381,0.14752026999507062,0.1905002473137567
0.2416420320700875,0.21699177325384583,0.1525223199126799,0.44283653986991317
0.29336682015842946,0.24434563519750385,0.10836972538512973,0.2904830408794665
0.3410610155067173,0.25140536906762423,0.1165667313353716,0.5143658061678945
0.36580505605216995,0.23827343544778262,0.15680562854277053,0.3494929218667861
0.3379024356625836,0.22563542053279506,0.09066847159602892,0.33800713620873885
0.3121242253204244,0.2769427211651361,0.09325713312197526,0.33395487136697116
0.3604361544617084,0.34745146940415106,0.1408769513252559,0.33529081266889904
0.3830975695793107,0.33940073357899,0.141340237591151,0.259476113462237
0.3684907888233788,0.27204177551522435,0.1689190585100459,0.2728797518406299
0.2864895609991597,0.1629047262957044,0.08318779420689226,0.1483726503872882
0.515144407621188,0.2883207730345466,0.2976350786824794,0.3235959925217218
0.5739364787810207,0.1992897261742923,0.4416123391060433,0.34309105903071846
0.7686944828649207,0.4410872861337093,0.5095032512471709,0.6253419828557416
0.8285496314024005,0.5274202586404895,0.6338517253328733,0.7242891597966391
0.6042965277606389,0.35859021942044583,0.4380593853222072,0.4987327565651244
0.4477623492712589,0.24327687048314367,0.21826541854352888,0.2830988864460166
0.341054454506141,0.18441586432224666,0.1594269888978626,0.29500081886316537
0.36926667975508415,0.22744137761613953,0.15108878019358662,0.29885033833522623
0.3862114119779847,0.2173447129731263,0.09725063736563805,0.3680964571996045
0.3067839187181966,0.19020419854862258,0.08997325429378877,0.285655994322123
0.28646669004869635,0.20332230979485788,0.08376912729871666,0.20564787090064218
0.23943926286418238,0.21644832115207724,0.10809188169449147,0.2476014525442244
0.3048387808903478,0.33962524141382644,0.12981281867910333,0.2648596260028168
0.42488660119858085,0.41232788102092144,0.3365945871500534,0.5141217308670215
0.43378594536211235,0.4158284815338831,0.4506241275442906,0.4681158636855461
0.37751378870955776,0.24633033699945395,0.2758579882764241,0.4609340883975879
0.6070240204407311,0.4859846228600291,0.4345530078921157,0.6186925807329483
0.615176571619425,0.6012977730366517,0.5538204692124572,0.7282069677116292
0.7058686452026447,0.7003212823218719,0.5820152528313096,0.4912062854196658
0.7719391528858126,0.7128164811611457,0.6121618737770863,0.6721813550464556
